Season_1_lower,Season_1_upper,Season_2_lower,Season_2_upper,Season_3_lower,Season_3_upper,Season_4_lower,Season_4_upper
-8.26377858101345,13.0637785810135,8.5130102287796,31.3869897712204,16.5904895259862,32.7095104740138,-4.91698057253265,6.21698057253265
-8.97064372987343,9.57064372987344,7.34806657063891,30.4519334293611,14.3428634101939,32.1571365898061,-7.38746884058659,2.48746884058659
-9.42064372987343,9.12064372987343,8.5423277887297,29.6576722112703,14.1904895259862,30.3095104740138,-7.6941733596117,3.8941733596117
-8.67095133750121,12.8709513375012,8.55102435927918,30.7489756407208,14.0000785258698,29.7999214741302,-5.92063220892455,6.02063220892455
-8.06850909991866,9.56850909991866,7.6423277887297,28.7576722112703,15.9000785258698,31.6999214741302,-4.99547572621689,5.59547572621689
-7.18842533606994,9.58842533606994,8.72079880190146,30.4792011980985,16.613115048935,30.486884951065,-4.40785819652015,4.70785819652015
-24.3956458420965,-3.90435415790353,-6.85136682188364,21.6513668218836,3.97904866249879,25.5209513375012,-23.6024057699904,-11.8975942300096
-22.9869897712204,-0.113010228779597,-2.33954311229385,22.4395431122938,2.57079880190146,24.3292011980985,-20.7794410400007,-9.42055895999927
-22.8459597980156,-3.35404020198444,-6.04516995859653,19.7451699585965,2.1130102287796,24.9869897712204,-25.0954757262169,-14.5045242737831
-28.6951699585965,-2.90483004140347,-5.82143182794928,21.0214318279493,1.3768101784123,24.0231898215877,-21.8078581965202,-12.6921418034798
-24.2936999626205,-4.00630003737954,-5.35136682188364,23.1513668218836,1.89232778872969,23.0076722112703,-22.1889707665217,-11.9110292334783
-26.0442137215473,-1.75578627845272,-6.6347075105251,23.9347075105251,1.89806657063891,25.0019334293611,-20.8966656437214,-11.5033343562786
-27.3852979645341,-3.81470203546594,-8.2298610379319,24.2298610379319,3.35723153840617,23.4427684615938,-24.3806380602224,-12.3193619397776
-24.1605222003732,-1.73947779962683,-1.75374217821433,22.0537421782143,0.746257821785665,24.5537421782143,-20.1794410400007,-8.82055895999927
-25.0709513375012,-3.5290486624988,-2.69256273595161,24.6925627359516,1.92079880190146,23.6792011980985,-19.8022344571482,-11.7977655428518
-22.6869897712204,0.186989771220404,-4.5869897712204,18.2869897712204,4.56923653171001,22.03076346829,-20.4155687438438,-12.0844312561562
-26.0456458420965,-5.55435415790353,-5.48017527925837,22.1801752792584,3.00101412224862,22.2989858777514,-22.6176065573494,-13.6823934426506
-26.7869897712204,-3.9130102287796,-4.60566967163295,21.7056696716329,1.75102435927918,23.9489756407208,-24.1066018038668,-10.0933981961332
-24.5037421782143,-0.696257821785665,-6.48832137483852,24.3883213748385,3.00404020198444,22.4959597980156,-20.6938679181793,-11.2061320818207
-25.2439083223812,-5.5560916776188,-6.33297613518443,23.3329761351844,2.07904866249879,23.6209513375012,-21.9966656437214,-12.6033343562786
-23.9989858777514,-4.70101412224862,-4.44256273595161,22.9425627359516,4.10404020198444,23.5959597980156,-21.0927848623638,-10.6072151376362
-20.0519334293611,3.05193342936109,-0.294213721547278,23.9942137215473,11.2928634101939,29.1071365898061,-17.8206322089246,-5.87936779107545
-19.1942137215473,5.09421372154728,4.0130102287796,26.8869897712204,11.470682995103,27.429317004897,-17.0146377574377,-1.9853622425623
-20.5852979645341,2.98529796453406,0.381967709528645,23.7180322904714,9.23618475166354,27.9638152483365,-19.1206322089246,-7.17936779107545
-24.2945954396213,4.49459543962134,0.255786278452723,24.5442137215473,9.00715875421763,28.8928412457824,-17.8915445833822,-8.30845541661781
-21.3442137215473,2.94421372154728,1.93313912632424,27.4668608736758,10.2793562701266,28.8206437298734,-16.6865203713974,-5.21347962860258
-18.4989756407208,3.69897564072082,-0.556319460328941,26.5563194603289,8.7428634101939,26.5571365898061,-12.6125067497171,-3.58749325028294
-21.6895431122938,3.08954311229385,-0.869170851618254,27.0691708516183,8.6428634101939,26.4571365898061,-19.3035518913315,-6.49644810866849
-22.587886349937,3.98788634993698,3.58947779962683,26.0105222003732,9.33618475166354,28.0638152483365,-14.7912469803517,-2.60875301964826
-19.3869897712204,3.4869897712204,3.48593990933109,28.5140600906689,8.75723153840617,28.8427684615938,-15.2966656437214,-5.90333435627861
-17.7537421782143,6.05374217821434,3.2423277887297,24.3576722112703,11.7853622425623,26.8146377574377,-16.4889707665217,-6.21102923347828
-21.4209513375012,0.120951337501205,1.16017151451855,26.4398284854814,9.12935627012656,27.6706437298734,-15.6966656437214,-6.30333435627861
-22.8162650985547,1.71626509855468,1.88196770952865,25.2180322904714,9.67767661445147,26.1223233855485,-18.7912469803517,-6.60875301964826
-21.5140600906689,3.51406009066891,1.23593990933109,26.2640600906689,9.72068299510298,25.679317004897,-14.4855688292317,-5.81443117076827
-21.4137785810135,-0.0862214189865487,2.23196770952864,25.5680322904714,10.0772695877295,27.0227304122705,-14.6927848623638,-4.20721513763621
-17.5936999626205,2.69369996262046,1.14433032836705,27.4556696716329,11.0272695877295,27.9727304122705,-15.8770193226879,-1.7229806773121
0.520682995102986,16.479317004897,14.7335564900464,30.0664435099536,21.1205589599993,32.4794410400007,3.71466175582669,10.8853382441733
3.72707034255908,14.9729296574409,13.7594900991058,30.0405099008942,23.0205589599993,34.3794410400007,0.601303857944473,11.2986961420555
1.00938171863408,11.3906182813659,12.8594900991058,29.1405099008942,19.732138207461,33.467861792539,4.30705277886037,10.9929472211396
-1.12064372987343,17.4206437298734,15.1820913422285,28.1179086577715,20.3681309824992,33.8318690175008,5.39223311884522,12.7077668811548
2.41936193977764,14.4806380602224,13.3094900991058,29.5905099008942,20.8341620397787,35.5658379602213,4.92085797962958,13.6791420203704
2.32936779107545,14.2706322089246,13.6276766144515,30.0723233855485,20.0004745740845,33.5995254259155,6.39295682061001,14.00704317939
1.70006696025821,10.9999330397418,12.6629273152785,30.8370726847215,18.9018554506612,33.1981445493388,4.51604944684662,12.2839505531534
0.361574663930064,17.1384253360699,14.4094900991058,30.6905099008942,20.0835564900464,35.4164435099536,1.70452427378311,12.2954757262169
2.62936779107545,14.5706322089246,12.9101341375636,27.7898658624364,19.9229806773121,34.0770193226879,2.40006696025821,11.6999330397418
1.51708777953272,14.5829122204673,13.7094900991058,29.9905099008942,22.3205589599993,33.6794410400007,3.88443125615615,12.2155687438438
-0.371315942094085,15.2713159420941,13.6814909000813,31.3185090999187,19.9018554506612,34.1981445493388,1.61604944684661,9.38395055315338
1.88749325028294,10.9125067497171,13.3594900991058,29.6405099008942,20.3800154035986,34.8199845964014,1.50333435627861,10.8966656437214
2.61813098249915,16.0818690175008,14.5853622425623,29.6146377574377,19.4933981961332,33.5066018038668,3.70757080141105,12.2924291985889
4.10333435627861,13.4966656437214,12.4615746639301,29.2384253360699,20.5820913422285,33.5179086577715,2.32936779107545,14.2706322089246
2.71253115941341,12.5874688405866,12.8629273152785,31.0370726847215,20.0341620397787,34.7658379602213,4.09633456705887,13.3036654329411
2.78570166821123,15.2142983317888,13.532138207461,27.267861792539,18.1058266403883,29.6941733596117,3.20754241784747,11.2924575821525
2.91013413756358,17.7898658624364,12.9341620397787,27.6658379602213,20.4205589599993,31.7794410400007,0.905826640388304,12.4941733596117
1.30875301964826,13.4912469803517,12.00650745183,27.49349254817,18.0270703425591,29.2729296574409,3.48565620970535,10.5143437902946
1.09048952598623,17.2095104740138,13.8341620397787,28.5658379602213,19.1770703425591,30.4229296574409,5.9947762838847,12.1052237161153
1.91311504893505,15.786884951065,12.5786840579059,28.2213159420941,18.3964481086685,31.2035518913315,4.40721513763621,14.8927848623638
2.49644810866849,15.3035518913315,13.0286840579059,28.6713159420941,18.0058266403883,29.5941733596117,6.69806264073164,11.8019373592684
2.98570166821123,15.4142983317888,11.8094900991058,28.0905099008942,17.4857016682112,29.9142983317888,4.18758844107526,12.1124115589247
2.60983887752305,17.790161122477,13.4729806773121,27.6270193226879,18.1770703425591,29.4229296574409,3.1183413263404,10.5816586736596
4.6058266403883,16.1941733596117,11.4276766144515,27.8723233855485,18.193253028479,29.106746971521,2.30006696025821,11.5999330397418
1.48570166821123,13.9142983317888,11.620682995103,27.579317004897,19.1116597952355,28.8883402047645,4.99378130279871,10.8062186972013
0.209490099105786,16.4905099008942,13.6300154035986,28.0699845964014,16.4964481086685,29.3035518913315,3.38758844107526,11.3124115589247
3.58239344265063,12.5176065573494,12.2074533520596,26.7925466479404,17.7964481086685,30.6035518913315,3.60547195053467,10.9945280494653
2.98209134222846,15.9179086577715,11.920682995103,27.879317004897,17.5857016682112,30.0142983317888,4.21102923347828,14.4889707665217
2.98416203977871,17.7158379602213,11.9335564900464,27.2664435099536,18.3134796286026,29.7865203713974,3.41466175582669,10.5853382441733
2.21029959296358,11.8897004070364,11.3033451992248,29.2966548007752,18.0975485680344,28.9024514319656,5.32324693166589,17.8767530683341
5.29759423000957,17.0024057699904,16.1851141984021,29.5148858015979,20.6320913422285,33.5679086577715,7.001328288664,12.698671711336
6.31708777953272,19.3829122204673,15.4014309201708,28.5985690798292,23.7975942300096,35.5024057699904,3.51278767249321,13.5872123275068
5.40613208182074,14.8938679181793,14.9181309824992,28.3818690175008,20.0776766144515,36.5223233855485,7.19047824731683,11.0095217526832
3.59339819613319,17.6066018038668,15.8320913422285,28.7679086577715,22.0134796286026,33.4865203713974,9.2925749735029,13.3074250264971
5.59644810866849,18.4035518913315,15.2074533520596,29.7925466479404,21.5074533520596,36.0925466479404,7.99776554285182,16.0022344571482
6.22055895999927,17.5794410400007,15.732138207461,29.467861792539,19.8181309824992,33.2818690175008,9.50482852126908,12.9951714787309
5.5884118096792,16.6115881903208,15.0018554506612,29.2981445493388,18.8975349697448,31.2024650302552,8.49812553583669,13.4018744641633
6.62324693166589,19.1767530683341,15.7300154035986,30.1699845964014,20.8320913422285,33.7679086577715,6.70915546483097,11.190844535169
7.31102923347828,17.5889707665217,13.7101341375636,28.5898658624364,20.5732469316659,33.1267530683341,5.28565620970535,12.3143437902946
5.01278767249321,15.0872123275068,14.8681309824992,28.3318690175008,21.393253028479,32.306746971521,8.69791698802678,11.7020830119732
3.70047457408454,17.2995254259155,16.2841620397787,31.0158379602213,20.6887765741768,32.5112234258232,6.5130263041364,11.9869736958636
5.91466175582669,13.0853382441733,14.7933981961332,28.8066018038668,20.5101341375636,35.3898658624364,6.59859438608321,11.6014056139168
6.5884118096792,17.6115881903208,14.9841620397787,29.7158379602213,20.0975349697448,32.4024650302552,7.99295682061001,15.60704317939
8.09759423000957,19.8024057699904,14.5933981961332,28.6066018038668,20.7293677910754,32.6706322089246,6.99667590311241,11.8033240968876
6.61466175582669,13.7853382441733,14.0950408906066,30.7049591093934,19.7933981961332,33.8066018038668,8.90640613318933,12.2935938668107
-6.91488580159789,6.41488580159789,5.53618475166354,24.2638152483365,17.1102995929636,26.7897004070364,-4.4854266806913,1.3854266806913
-6.71998459640144,7.71998459640144,7.90949009910579,24.1905099008942,18.7823934426506,27.7176065573494,-4.89452804946533,2.49452804946533
-6.78186901750085,6.68186901750085,5.19504089060665,21.8049591093934,16.5925665942799,25.0074334057201,-4.49414819964336,1.99414819964336
-10.7370726847215,7.43707268472153,6.99048952598623,23.1095104740138,16.9121628469633,27.0878371530367,-3.29971881444306,5.19971881444306
-7.5925466479404,6.9925466479404,6.6928634101939,24.5071365898061,17.5125311594134,27.3874688405866,-3.61047923464537,3.21047923464537
-5.91790865777154,7.01790865777154,4.9928634101939,22.8071365898061,16.1830194274673,27.3169805725327,-2.29475512079065,4.59475512079065
-8.18986586243642,6.68986586243642,4.50101412224862,23.7989858777514,16.5000669602582,25.7999330397418,-6.99245758215253,1.09245758215253
-9.61850909991866,8.01850909991866,7.97767661445148,24.4223233855485,17.0072151376362,27.4927848623638,-3.31434379029465,3.71434379029465
-7.77931700489701,8.17931700489701,6.61292731527847,24.7870726847215,17.2093817186341,27.5906182813659,-2.69475512079065,4.19475512079065
-6.06786179253896,7.66786179253896,7.05630003737954,27.3436999626205,19.3169150437162,27.4830849562838,-3.69475512079065,3.19475512079065
-7.90355189133151,4.90355189133151,6.08149090008134,23.7185090999187,17.4116597952356,27.1883402047645,-4.60621869720129,1.20621869720129
-9.0770193226879,5.0770193226879,6.80983887752305,21.9901611224769,16.4127876724932,26.4872123275068,-7.01047923464538,-0.189520765354625
-7.97931700489701,7.97931700489701,6.4928634101939,24.3071365898061,15.8129087725926,25.7870912274074,-3.40968434052154,3.20968434052154
-7.41790865777154,5.51790865777154,4.84702313588418,23.9529768641158,17.1061320818207,26.5938679181793,-2.40776688115478,4.90776688115478
-5.92063220892455,6.02063220892455,6.27160071649104,24.628399283509,18.1033343562786,27.4966656437214,-2.78592922494178,3.38592922494178
6.32324693166589,18.8767530683341,14.9229806773121,29.0770193226879,22.5975349697448,34.9024650302552,11.3017308694867,17.5982691305133
8.68758844107526,16.6124115589247,16.2018554506612,30.4981445493388,23.9072151376362,34.3927848623638,6.91102923347828,17.1889707665217
6.91102923347828,17.1889707665217,13.9800154035986,28.4199845964014,21.4232469316659,33.9767530683341,9.8183413263404,17.2816586736596
5.9000785258698,21.6999214741302,16.5101645145831,29.1898354854169,23.4975485680344,34.3024514319656,12.4054719505347,19.7945280494653
7.39633456705887,16.6036654329411,14.4000785258698,30.1999214741302,23.7087530196483,35.8912469803517,10.6160494468466,18.3839505531534
9.71691504371617,17.8830849562838,15.1335564900464,30.4664435099536,23.4084554166178,32.9915445833822,11.7160494468466,19.4839505531534
7.00938171863408,17.3906182813659,13.1013837053052,33.7986162946948,22.3975349697448,34.7024650302552,9.98565620970535,17.0143437902946
7.19644810866849,20.0035518913315,16.1964481086685,29.0035518913315,22.9270703425591,34.1729296574409,8.50757080141105,17.0924291985889
7.99754856803437,18.8024514319656,13.1841620397787,27.9158379602213,22.7093817186341,33.0906182813659,8.40028118555694,16.8997188144431
7.99256659427993,16.4074334057201,15.70650745183,31.19349254817,23.9830194274673,35.1169805725327,8.00754241784747,16.0924575821525
5.89325302847901,16.806746971521,14.01923653171,31.48076346829,22.1964481086685,35.0035518913315,9.80527376680844,15.7947262331916
8.00524487920935,14.8947551207906,14.3800154035986,28.8199845964014,23.3129087725926,33.2870912274074,9.31604944684661,17.0839505531534
6.29325302847901,17.206746971521,14.8335564900464,30.1664435099536,22.0193619397776,34.0806380602224,9.60757080141105,18.1924291985889
9.11216284696333,19.2878371530367,13.7286840579059,29.3713159420941,21.832138207461,35.567861792539,8.60006696025821,17.8999330397418
8.00757080141105,16.5924291985889,13.5920768438725,32.5079231561275,22.4181309824992,35.8818690175008,8.81165979523555,18.5883402047644
8.51016451458306,21.1898354854169,18.7193619397776,30.7806380602224,23.7000669602582,32.9999330397418,12.6160494468466,20.3839505531534
10.8121628469633,20.9878371530367,20.3975485680344,31.2024514319656,23.8144311707683,32.4855688292317,7.9975349697448,20.3024650302552
9.07707034255908,20.3229296574409,17.9232469316659,30.4767530683341,23.4925665942799,31.9074334057201,11.2823934426506,20.2176065573494
7.62726958772949,24.5727304122705,20.6205589599993,31.9794410400007,23.9208579796296,32.6791420203704,12.7072151376362,23.1927848623638
9.71290877259264,19.6870912274074,19.2793677910754,31.2206322089246,24.3075708014111,32.892429198589,12.3000669602582,21.5999330397418
11.5921418034798,20.7078581965201,18.7975942300096,30.5024057699904,23.4127876724932,33.4872123275068,11.7830194274673,22.9169805725327
9.48213820746104,23.217861792539,18.2851141984021,31.6148858015979,23.0127876724932,33.0872123275068,12.3208579796296,21.0791420203704
10.2964481086685,23.1035518913315,21.2102995929636,30.8897004070364,24.3823934426506,33.3176065573494,9.47707034255908,20.7229296574409
11.8125311594134,21.6874688405866,18.1732469316659,30.7267530683341,24.3925665942799,32.8074334057201,9.10006696025821,18.3999330397418
9.20845541661781,18.7915445833822,19.8793677910754,31.8206322089246,24.4874932502829,33.5125067497171,9.81029959296358,19.4897004070364
7.31708777953272,20.3829122204673,19.1101645145831,31.7898354854169,23.1127876724932,33.1872123275068,11.2052448792094,18.0947551207906
10.4875884410753,18.4124115589247,17.8181309824992,31.2818690175008,23.4823934426506,32.4176065573494,10.0093817186341,20.3906182813659
9.21347962860258,20.6865203713974,20.8093817186341,31.1906182813659,23.5072151376362,33.9927848623638,12.0125311594134,21.8874688405866
11.8232469316659,24.3767530683341,19.2293677910754,31.1706322089246,24.0208579796296,32.7791420203704,11.0084554166178,20.5915445833822
11.3963345670589,20.6036654329411,17.4335564900464,32.7664435099536,24.1061320818207,33.5938679181793,10.9270703425591,22.1729296574409
0.910134137563581,15.7898658624364,12.8964481086685,25.7035518913315,18.0102995929636,27.6897004070364,3.30033646742168,10.3996635325783
3.58511419840211,16.9148858015979,13.013115048935,26.886884951065,19.0013038579445,29.6986961420555,0.997534969744795,13.3024650302552
2.4884118096792,13.5115881903208,11.232138207461,24.967861792539,16.8293677910754,28.7706322089246,4.09806264073164,9.20193735926836
-1.15792315612752,17.7579231561275,13.9058266403883,25.4941733596117,17.0013038579445,27.6986961420555,6.7046954005605,14.3953045994395
2.9074533520596,17.4925466479404,12.8014309201708,25.9985690798292,15.913115048935,29.786884951065,5.31278767249321,15.3872123275068
3.28209134222846,16.2179086577715,13.1320913422285,26.0679086577715,17.3830194274673,28.5169805725327,6.58813161428543,13.0118683857146
1.79339819613319,15.8066018038668,12.4800154035986,26.9199845964014,16.1975942300096,27.9024057699904,5.49378130279871,11.3062186972013
3.17767661445148,19.6223233855485,13.6933981961332,27.7066018038668,17.5320913422285,30.4679086577715,3.71604944684661,11.4839505531534
3.0353622425623,18.0646377574377,10.9341620397787,25.6658379602213,17.5205589599993,28.8794410400007,2.5183413263404,9.9816586736596
1.3975349697448,13.7024650302552,12.782138207461,26.517861792539,19.5963345670589,28.8036654329411,3.99031565947846,10.6096843405215
-0.0713159420940856,15.5713159420941,12.8074533520596,27.3925466479404,17.7884118096792,28.8115881903208,2.39633456705887,11.6036654329411
2.69214180347985,11.8078581965202,11.4353622425623,26.4646377574377,17.0732469316659,29.6267530683341,3.80524487920935,10.6947551207906
2.93001540359856,17.3699845964014,12.6933981961332,26.7066018038668,17.1045242737831,27.6954757262169,6.09214180347985,15.2078581965202
5.73416203977871,20.4658379602213,12.7004745740845,26.2995254259155,16.6058266403883,28.1941733596117,3.70845541661781,13.2915445833822
2.09754856803437,12.9024514319656,11.1276766144515,27.5723233855485,16.6232469316659,29.1767530683341,6.70033646742168,13.7996635325783
-24.8398284854814,0.439828485481447,-1.93954311229385,22.8395431122938,10.3920768438725,29.3079231561275,-21.2658379602213,-6.53416203977872
-21.3951699585965,4.39516995859653,3.31470203546594,26.8852979645341,9.73618475166354,28.4638152483365,-19.5658379602213,-4.83416203977871
-22.1442137215473,2.14421372154728,-0.774768571259168,25.2747685712592,8.3290486624988,29.8709513375012,-23.6035518913315,-10.7964481086685
-30.192973853116,2.59297385311595,-1.24516995859653,24.5451699585965,7.85138370530525,28.5486162946947,-21.6878371530367,-11.5121628469633
-25.2691708516183,2.66917085161825,0.148633178116359,28.6513668218836,9.34207684387248,28.2579231561275,-20.5912469803517,-8.40875301964826
-22.9247685712592,3.12476857125917,-1.18017527925837,26.4801752792584,8.2060916776188,27.8939083223812,-16.6906182813659,-6.30938171863408
-26.5445954396213,2.24459543962134,-0.74256273595161,26.6425627359516,8.04702313588418,27.1529768641158,-20.6267530683341,-8.07324693166589
-25.5301752792584,2.13017527925837,1.87662322396775,25.9233767760322,7.06146101211829,29.0385389878817,-17.8829122204673,-4.81708777953272
-23.7556696716329,2.55566967163295,1.96211365006302,28.537886349937,8.02079880190146,29.7792011980985,-17.2897004070364,-7.61029959296358
-21.6563194603289,5.45631946032894,2.38618475166354,21.1138152483365,10.2115746639301,26.9884253360699,-20.4229296574409,-9.17707034255908
-25.6733767760322,-1.62662322396775,-0.0668608736757648,25.4668608736758,8.34207684387248,27.2579231561275,-19.306746971521,-8.39325302847901
-27.5013668218836,1.00136682188364,0.360171514518553,25.6398284854814,8.21292731527847,26.3870726847215,-25.33076346829,-7.86923653171001
-25.6691708516183,2.26917085161825,-0.880175279258374,26.7801752792584,8.32935627012657,26.8706437298734,-17.7024514319656,-6.89754856803437
-26.1640600906689,-1.13593990933109,-0.321431827949283,26.5214318279493,8.02935627012657,26.5706437298734,-19.4729296574409,-8.22707034255908
-22.3233767760322,1.72337677603225,0.193680539671059,27.3063194603289,8.87160071649104,27.228399283509,-21.579317004897,-5.62068299510299
13.7102995929636,23.3897004070364,21.3013038579445,31.9986961420555,24.4921418034798,33.6078581965202,17.001328288664,22.698671711336
15.8975485680344,26.7024514319656,23.0093817186341,33.3906182813659,24.5844312561562,32.9155687438438,13.4093817186341,23.7906182813659
14.0013038579445,24.6986961420555,22.0121628469633,32.1878371530367,24.2046954005605,31.8953045994395,16.207735767862,21.792264232138
12.6857016682112,25.1142983317888,22.382138207461,36.117861792539,24.2874932502829,33.3125067497171,17.4146617558267,24.5853382441733
15.3830194274673,26.5169805725327,22.1045242737831,32.6954757262169,24.5144311707683,33.1855688292317,16.7144311707683,25.3855688292317
17.6125311594134,27.4874688405866,21.9129087725926,31.8870912274074,23.9116597952356,33.6883402047645,16.9070527788604,23.5929472211396
14.8800154035986,29.3199845964014,22.5116597952355,32.2883402047645,24.5002811855569,32.9997188144431,17.8003364674217,24.8996635325783
15.5232469316659,28.0767530683341,23.5844312561562,31.9155687438438,24.3144311707683,32.9855688292317,14.69295682061,22.30704317939
16.1884118096792,27.2115881903208,21.3013038579445,31.9986961420555,24.607570801411,33.1924291985889,14.2146617558267,21.3853382441733
13.6033343562786,22.9966656437214,22.1770703425591,33.4229296574409,24.8084554166178,34.3915445833822,15.401328288664,21.098671711336
11.6732469316659,24.2267530683341,23.1963345670589,32.4036654329411,23.9000669602582,33.1999330397418,15.7903156594785,22.4096843405215
14.4875884410753,22.4124115589247,19.5732469316659,32.1267530683341,23.6102995929636,33.2897004070364,17.0985943860832,22.1014056139168
14.2013038579445,24.8986961420555,22.8121628469633,32.9878371530367,24.1002811855569,32.5997188144431,16.6844312561562,25.0155687438438
16.532138207461,30.267861792539,21.8770703425591,33.1229296574409,24.7823934426506,33.7176065573494,14.5925665942799,23.0074334057201
17.0903156594785,23.7096843405215,19.9181309824992,33.3818690175008,24.9874932502829,34.0125067497171,16.2939161014094,21.6060838985906
-30.4733767760322,-6.42662322396775,-5.89459543962134,22.8945954396213,4.95102435927918,27.1489756407208,-28.7699845964014,-14.3300154035986
-30.1442137215473,-5.85578627845272,-3.41917085161825,24.5191708516183,3.1130102287796,25.9869897712204,-25.3699845964014,-10.9300154035986
-27.7680322904714,-4.43196770952865,-5.43788634993698,21.137886349937,3.9130102287796,26.7869897712204,-31.1985690798292,-18.0014309201708
